fold,sample,predicted_return,actual_return,signal,confidence,directional_prob,correct_direction,profitable
1,0,8.717683073579489e-05,-0.007310236880684329,HOLD,0.0,0.49817136526107786,False,True
1,1,8.717683073579489e-05,0.001442307942338239,HOLD,0.0,0.49817136526107786,True,True
1,2,8.717683073579489e-05,-0.016347158239319093,HOLD,0.0,0.49817136526107786,False,True
1,3,8.717683073579489e-05,-0.02597227363959309,HOLD,0.0,0.49817136526107786,False,True
1,4,8.717683073579489e-05,-0.020251293274396787,HOLD,0.0,0.49817136526107786,False,True
1,5,8.717683073579489e-05,0.0194992250514332,HOLD,0.0,0.49817136526107786,True,True
1,6,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,7,8.717683073579489e-05,0.0022545099729738283,HOLD,0.0,0.49817136526107786,True,True
1,8,8.717683073579489e-05,0.0016251019264998945,HOLD,0.0,0.49817136526107786,True,True
1,9,8.717683073579489e-05,0.007590405384455323,HOLD,0.0,0.49817136526107786,True,True
1,10,8.717683073579489e-05,-0.014609737288596492,HOLD,0.0,0.49817136526107786,False,True
1,11,8.717683073579489e-05,0.0031397200046674456,HOLD,0.0,0.49817136526107786,True,True
1,12,8.717683073579489e-05,-0.011603106593137014,HOLD,0.0,0.49817136526107786,False,True
1,13,8.717683073579489e-05,0.0015211056298349845,HOLD,0.0,0.49817136526107786,True,True
1,14,8.717683073579489e-05,0.014710770095965664,HOLD,0.0,0.49817136526107786,True,True
1,15,8.717683073579489e-05,0.028787816481136375,HOLD,0.0,0.49817136526107786,True,True
1,16,8.717683073579489e-05,0.011814483413763455,HOLD,0.0,0.49817136526107786,True,True
1,17,8.717683073579489e-05,0.0008385744726213673,HOLD,0.0,0.49817136526107786,True,True
1,18,8.717683073579489e-05,0.005850413678174959,HOLD,0.0,0.49817136526107786,True,True
1,19,8.717683073579489e-05,-0.005850413678174959,HOLD,0.0,0.49817136526107786,False,True
1,20,8.717683073579489e-05,0.013913061101526125,HOLD,0.0,0.49817136526107786,True,True
1,21,8.717683073579489e-05,-0.02960249710262275,HOLD,0.0,0.49817136526107786,False,True
1,22,8.717683073579489e-05,-0.010516115498995227,HOLD,0.0,0.49817136526107786,False,True
1,23,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,24,8.717683073579489e-05,-0.012119861440419655,HOLD,0.0,0.49817136526107786,False,True
1,25,8.717683073579489e-05,0.02639971597842372,HOLD,0.0,0.49817136526107786,True,True
1,26,8.717683073579489e-05,-0.015017680444569415,HOLD,0.0,0.49817136526107786,False,True
1,27,8.717683073579489e-05,0.006743113884890128,HOLD,0.0,0.49817136526107786,True,True
1,28,8.717683073579489e-05,-0.010563911039356277,HOLD,0.0,0.49817136526107786,False,True
1,29,8.717683073579489e-05,-0.015305468939061484,HOLD,0.0,0.49817136526107786,False,True
1,30,8.717683073579489e-05,-0.011603106593137014,HOLD,0.0,0.49817136526107786,False,True
1,31,8.717683073579489e-05,0.00468266374856352,HOLD,0.0,0.49817136526107786,True,True
1,32,8.717683073579489e-05,0.003151594162345006,HOLD,0.0,0.49817136526107786,True,True
1,33,8.717683073579489e-05,-0.00796112121586745,HOLD,0.0,0.49817136526107786,False,True
1,34,8.717683073579489e-05,0.0008877053401405988,HOLD,0.0,0.49817136526107786,True,True
1,35,8.717683073579489e-05,0.002279058975837245,HOLD,0.0,0.49817136526107786,True,True
1,36,8.717683073579489e-05,-0.011063888531570143,HOLD,0.0,0.49817136526107786,False,True
1,37,8.717683073579489e-05,-0.002432623951043489,HOLD,0.0,0.49817136526107786,False,True
1,38,8.717683073579489e-05,-0.016023084760414363,HOLD,0.0,0.49817136526107786,False,True
1,39,8.717683073579489e-05,0.00402990470635789,HOLD,0.0,0.49817136526107786,True,True
1,40,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,41,8.717683073579489e-05,-0.005724709883560664,HOLD,0.0,0.49817136526107786,False,True
1,42,8.717683073579489e-05,0.0032566953814843203,HOLD,0.0,0.49817136526107786,True,True
1,43,8.717683073579489e-05,-0.0007806401645451544,HOLD,0.0,0.49817136526107786,False,True
1,44,8.717683073579489e-05,0.01767445867172146,HOLD,0.0,0.49817136526107786,True,True
1,45,8.717683073579489e-05,-0.019237569580060843,HOLD,0.0,0.49817136526107786,False,True
1,46,8.717683073579489e-05,0.0023437510728845368,HOLD,0.0,0.49817136526107786,True,True
1,47,8.717683073579489e-05,0.0009099773133618427,HOLD,0.0,0.49817136526107786,True,True
1,48,8.717683073579489e-05,-0.0032537283862463795,HOLD,0.0,0.49817136526107786,False,True
1,49,8.717683073579489e-05,-0.0009129443085997835,HOLD,0.0,0.49817136526107786,False,True
1,50,8.717683073579489e-05,0.016178441269252275,HOLD,0.0,0.49817136526107786,True,True
1,51,8.717683073579489e-05,0.0007700205719283204,HOLD,0.0,0.49817136526107786,True,True
1,52,8.717683073579489e-05,0.007158409706378599,HOLD,0.0,0.49817136526107786,True,True
1,53,8.717683073579489e-05,0.0016544706287469069,HOLD,0.0,0.49817136526107786,True,True
1,54,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,55,8.717683073579489e-05,-0.016022902556542817,HOLD,0.0,0.49817136526107786,False,True
1,56,8.717683073579489e-05,0.006440001649488991,HOLD,0.0,0.49817136526107786,True,True
1,57,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,58,8.717683073579489e-05,0.0015394486683648623,HOLD,0.0,0.49817136526107786,True,True
1,59,8.717683073579489e-05,-0.009531241654729072,HOLD,0.0,0.49817136526107786,False,True
1,60,8.717683073579489e-05,-0.006491843105685291,HOLD,0.0,0.49817136526107786,False,True
1,61,8.717683073579489e-05,0.006491843105685291,HOLD,0.0,0.49817136526107786,True,True
1,62,8.717683073579489e-05,0.011196307681431428,HOLD,0.0,0.49817136526107786,True,True
1,63,8.717683073579489e-05,-0.006419331326114275,HOLD,0.0,0.49817136526107786,False,True
1,64,8.717683073579489e-05,0.01825077778202555,HOLD,0.0,0.49817136526107786,True,True
1,65,8.717683073579489e-05,-0.011063888531570143,HOLD,0.0,0.49817136526107786,False,True
1,66,8.717683073579489e-05,-0.0007675579243411335,HOLD,0.0,0.49817136526107786,False,True
1,67,8.717683073579489e-05,0.0015345271553419693,HOLD,0.0,0.49817136526107786,True,True
1,68,8.717683073579489e-05,-0.0039690212784808665,HOLD,0.0,0.49817136526107786,False,True
1,69,8.717683073579489e-05,-0.004757933491964295,HOLD,0.0,0.49817136526107786,False,True
1,70,8.717683073579489e-05,-0.008023855654370138,HOLD,0.0,0.49817136526107786,False,True
1,71,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,72,8.717683073579489e-05,-0.002471867517643389,HOLD,0.0,0.49817136526107786,False,True
1,73,8.717683073579489e-05,0.00804363444256051,HOLD,0.0,0.49817136526107786,True,True
1,74,8.717683073579489e-05,-0.001551791336875219,HOLD,0.0,0.49817136526107786,False,True
1,75,8.717683073579489e-05,-0.016309318384390536,HOLD,0.0,0.49817136526107786,False,True
1,76,8.717683073579489e-05,-0.01484257303792802,HOLD,0.0,0.49817136526107786,False,True
1,77,8.717683073579489e-05,0.006653384490736158,HOLD,0.0,0.49817136526107786,True,True
1,78,8.717683073579489e-05,-0.0007960727500151421,HOLD,0.0,0.49817136526107786,False,True
1,79,8.717683073579489e-05,0.0007960727500151421,HOLD,0.0,0.49817136526107786,True,True
1,80,8.717683073579489e-05,-0.0033211588149271165,HOLD,0.0,0.49817136526107786,False,True
1,81,8.717683073579489e-05,-0.021792629990851964,HOLD,0.0,0.49817136526107786,False,True
1,82,8.717683073579489e-05,0.0058309203107924645,HOLD,0.0,0.49817136526107786,True,True
1,83,8.717683073579489e-05,0.027472057042178477,HOLD,0.0,0.49817136526107786,True,True
1,84,8.717683073579489e-05,0.017085515059841683,HOLD,0.0,0.49817136526107786,True,True
1,85,8.717683073579489e-05,0.006444982350353179,HOLD,0.0,0.49817136526107786,True,True
1,86,8.717683073579489e-05,-0.003990993388786279,HOLD,0.0,0.49817136526107786,False,True
1,87,8.717683073579489e-05,-0.004136510551780326,HOLD,0.0,0.49817136526107786,False,True
1,88,8.717683073579489e-05,0.0009063249147622798,HOLD,0.0,0.49817136526107786,True,True
1,89,8.717683073579489e-05,-0.008186648282888065,HOLD,0.0,0.49817136526107786,False,True
1,90,8.717683073579489e-05,-0.02043173955081201,HOLD,0.0,0.49817136526107786,False,True
1,91,8.717683073579489e-05,-0.01259732552785131,HOLD,0.0,0.49817136526107786,False,True
1,92,8.717683073579489e-05,0.0033658732551051784,HOLD,0.0,0.49817136526107786,True,True
1,93,8.717683073579489e-05,0.029663191823558144,HOLD,0.0,0.49817136526107786,True,True
1,94,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,95,8.717683073579489e-05,0.008186648282888065,HOLD,0.0,0.49817136526107786,True,True
1,96,8.717683073579489e-05,-0.0016838291654108772,HOLD,0.0,0.49817136526107786,False,True
1,97,8.717683073579489e-05,-0.01462548921897966,HOLD,0.0,0.49817136526107786,False,True
1,98,8.717683073579489e-05,0.006555681010949499,HOLD,0.0,0.49817136526107786,True,True
1,99,8.717683073579489e-05,0.013757517439769273,HOLD,0.0,0.49817136526107786,True,True
1,100,8.717683073579489e-05,-0.006465818465655637,HOLD,0.0,0.49817136526107786,False,True
1,101,8.717683073579489e-05,-0.013058425309030675,HOLD,0.0,0.49817136526107786,False,True
1,102,8.717683073579489e-05,-0.0007889546760324606,HOLD,0.0,0.49817136526107786,False,True
1,103,8.717683073579489e-05,0.0007889546760324606,HOLD,0.0,0.49817136526107786,True,True
1,104,8.717683073579489e-05,0.011630317309091254,HOLD,0.0,0.49817136526107786,True,True
1,105,8.717683073579489e-05,0.008151691642947156,HOLD,0.0,0.49817136526107786,True,True
1,106,8.717683073579489e-05,0.009746165887166924,HOLD,0.0,0.49817136526107786,True,True
1,107,8.717683073579489e-05,-0.0007659900795822239,HOLD,0.0,0.49817136526107786,False,True
1,108,8.717683073579489e-05,-0.012207025977683195,HOLD,0.0,0.49817136526107786,False,True
1,109,8.717683073579489e-05,0.019460350390825276,HOLD,0.0,0.49817136526107786,True,True
1,110,8.717683073579489e-05,0.019088862929969252,HOLD,0.0,0.49817136526107786,True,True
1,111,8.717683073579489e-05,-0.0038636553329043366,HOLD,0.0,0.49817136526107786,False,True
1,112,8.717683073579489e-05,0.02807374715262423,HOLD,0.0,0.49817136526107786,True,True
1,113,8.717683073579489e-05,0.0007282437510820472,HOLD,0.0,0.49817136526107786,True,True
1,114,8.717683073579489e-05,-0.003037853967574833,HOLD,0.0,0.49817136526107786,False,True
1,115,8.717683073579489e-05,-0.013230622986630358,HOLD,0.0,0.49817136526107786,False,True
1,116,8.717683073579489e-05,-0.007799482434823979,HOLD,0.0,0.49817136526107786,False,True
1,117,8.717683073579489e-05,0.01553860342777913,HOLD,0.0,0.49817136526107786,True,True
1,118,8.717683073579489e-05,-0.0030639156268703616,HOLD,0.0,0.49817136526107786,False,True
1,119,8.717683073579489e-05,0.003920132424331868,HOLD,0.0,0.49817136526107786,True,True
1,120,8.717683073579489e-05,-0.0008562167974615065,HOLD,0.0,0.49817136526107786,False,True
1,121,8.717683073579489e-05,-0.01553860342777913,HOLD,0.0,0.49817136526107786,False,True
1,122,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,123,8.717683073579489e-05,0.007799482434823979,HOLD,0.0,0.49817136526107786,True,True
1,124,8.717683073579489e-05,0.004675205366084789,HOLD,0.0,0.49817136526107786,True,True
1,125,8.717683073579489e-05,-0.0023348704923789043,HOLD,0.0,0.49817136526107786,False,True
1,126,8.717683073579489e-05,0.016230754744242404,HOLD,0.0,0.49817136526107786,True,True
1,127,8.717683073579489e-05,0.0045893800359424475,HOLD,0.0,0.49817136526107786,True,True
1,128,8.717683073579489e-05,0.011382139295088578,HOLD,0.0,0.49817136526107786,True,True
1,129,8.717683073579489e-05,0.00830471020454393,HOLD,0.0,0.49817136526107786,True,True
1,130,8.717683073579489e-05,-0.00830471020454393,HOLD,0.0,0.49817136526107786,False,True
1,131,8.717683073579489e-05,-0.0015499257946300915,HOLD,0.0,0.49817136526107786,False,True
1,132,8.717683073579489e-05,0.0022644667324982493,HOLD,0.0,0.49817136526107786,True,True
1,133,8.717683073579489e-05,0.014301998996550935,HOLD,0.0,0.49817136526107786,True,True
1,134,8.717683073579489e-05,-0.005295064439765795,HOLD,0.0,0.49817136526107786,False,True
1,135,8.717683073579489e-05,0.0022391147178426607,HOLD,0.0,0.49817136526107786,True,True
1,136,8.717683073579489e-05,-0.01578012218952196,HOLD,0.0,0.49817136526107786,False,True
1,137,8.717683073579489e-05,-0.015182843768830168,HOLD,0.0,0.49817136526107786,False,True
1,138,8.717683073579489e-05,0.018287323874130124,HOLD,0.0,0.49817136526107786,True,True
1,139,8.717683073579489e-05,-0.008380271718953836,HOLD,0.0,0.49817136526107786,False,True
1,140,8.717683073579489e-05,-0.016118630497621744,HOLD,0.0,0.49817136526107786,False,True
1,141,8.717683073579489e-05,0.0069398220935275035,HOLD,0.0,0.49817136526107786,True,True
1,142,8.717683073579489e-05,-0.007673139163788534,HOLD,0.0,0.49817136526107786,False,True
1,143,8.717683073579489e-05,0.0007333170702610303,HOLD,0.0,0.49817136526107786,True,True
1,144,8.717683073579489e-05,0.0007327797103666711,HOLD,0.0,0.49817136526107786,True,True
1,145,8.717683073579489e-05,-0.014015474073305612,HOLD,0.0,0.49817136526107786,False,True
1,146,8.717683073579489e-05,-0.0157228095408124,HOLD,0.0,0.49817136526107786,False,True
1,147,8.717683073579489e-05,0.0031393257401903796,HOLD,0.0,0.49817136526107786,True,True
1,148,8.717683073579489e-05,-0.02333946631930317,HOLD,0.0,0.49817136526107786,False,True
1,149,8.717683073579489e-05,-0.01799983851244935,HOLD,0.0,0.49817136526107786,False,True
1,150,8.717683073579489e-05,0.029357071543728352,HOLD,0.0,0.49817136526107786,True,True
1,151,8.717683073579489e-05,-0.003304527663928525,HOLD,0.0,0.49817136526107786,False,True
1,152,8.717683073579489e-05,-0.016170783582849957,HOLD,0.0,0.49817136526107786,False,True
1,153,8.717683073579489e-05,-0.004148845572554016,HOLD,0.0,0.49817136526107786,False,True
1,154,8.717683073579489e-05,0.011496606636083762,HOLD,0.0,0.49817136526107786,True,True
1,155,8.717683073579489e-05,0.0007703171519697349,HOLD,0.0,0.49817136526107786,True,True
1,156,8.717683073579489e-05,-0.007342082315204834,HOLD,0.0,0.49817136526107786,False,True
1,157,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,158,8.717683073579489e-05,-0.004924841472848662,HOLD,0.0,0.49817136526107786,False,True
1,159,8.717683073579489e-05,-0.02672794218068475,HOLD,0.0,0.49817136526107786,False,True
1,160,8.717683073579489e-05,-0.01614240055954319,HOLD,0.0,0.49817136526107786,False,True
1,161,8.717683073579489e-05,0.02040339235929345,HOLD,0.0,0.49817136526107786,True,True
1,162,8.717683073579489e-05,-0.008406214021995595,HOLD,0.0,0.49817136526107786,False,True
1,163,8.717683073579489e-05,-0.012811179196244638,HOLD,0.0,0.49817136526107786,False,True
1,164,8.717683073579489e-05,0.015353836972948898,HOLD,0.0,0.49817136526107786,True,True
1,165,8.717683073579489e-05,0.0008016032493367575,HOLD,0.0,0.49817136526107786,True,True
1,166,8.717683073579489e-05,0.003333114211732102,HOLD,0.0,0.49817136526107786,True,True
1,167,8.717683073579489e-05,0.005045151434265094,HOLD,0.0,0.49817136526107786,True,True
1,168,8.717683073579489e-05,-0.010115885544538017,HOLD,0.0,0.49817136526107786,False,True
1,169,8.717683073579489e-05,0.006002018684998056,HOLD,0.0,0.49817136526107786,True,True
1,170,8.717683073579489e-05,-0.013656658894348972,HOLD,0.0,0.49817136526107786,False,True
1,171,8.717683073579489e-05,0.012725374319623839,HOLD,0.0,0.49817136526107786,True,True
1,172,8.717683073579489e-05,0.00927404633177531,HOLD,0.0,0.49817136526107786,True,True
1,173,8.717683073579489e-05,0.0025024708482579427,HOLD,0.0,0.49817136526107786,True,True
1,174,8.717683073579489e-05,-0.016847251290306176,HOLD,0.0,0.49817136526107786,False,True
1,175,8.717683073579489e-05,0.005070734110272923,HOLD,0.0,0.49817136526107786,True,True
1,176,8.717683073579489e-05,-0.005070734110272923,HOLD,0.0,0.49817136526107786,False,True
1,177,8.717683073579489e-05,0.00013377031656602867,HOLD,0.0,0.49817136526107786,True,True
1,178,8.717683073579489e-05,0.010114539249882704,HOLD,0.0,0.49817136526107786,True,True
1,179,8.717683073579489e-05,-0.014404090063194985,HOLD,0.0,0.49817136526107786,False,True
1,180,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,181,8.717683073579489e-05,0.011885030063553792,HOLD,0.0,0.49817136526107786,True,True
1,182,8.717683073579489e-05,0.0034455374664821292,HOLD,0.0,0.49817136526107786,True,True
1,183,8.717683073579489e-05,-0.0077025613225405465,HOLD,0.0,0.49817136526107786,False,True
1,184,8.717683073579489e-05,0.009288814133669554,HOLD,0.0,0.49817136526107786,True,True
1,185,8.717683073579489e-05,0.0026381759134617155,HOLD,0.0,0.49817136526107786,True,True
1,186,8.717683073579489e-05,-0.0017140224382217184,HOLD,0.0,0.49817136526107786,False,True
1,187,8.717683073579489e-05,0.002504119924675585,HOLD,0.0,0.49817136526107786,True,True
1,188,8.717683073579489e-05,-0.012717087533585136,HOLD,0.0,0.49817136526107786,False,True
1,189,8.717683073579489e-05,0.0034602110648958018,HOLD,0.0,0.49817136526107786,True,True
1,190,8.717683073579489e-05,0.0,HOLD,0.0,0.49817136526107786,False,True
1,191,8.717683073579489e-05,0.003315872790803809,HOLD,0.0,0.49817136526107786,True,True
1,192,8.717683073579489e-05,0.0034368837532099406,HOLD,0.0,0.49817136526107786,True,True
1,0,0.0001089536660098626,-0.011603106593137014,HOLD,0.0,0.4980791866779327,False,True
1,1,0.0001089536660098626,0.00468266374856352,HOLD,0.0,0.4980791866779327,True,True
1,2,0.0001089536660098626,0.003151594162345006,HOLD,0.0,0.4980791866779327,True,True
1,3,0.0001089536660098626,-0.00796112121586745,HOLD,0.0,0.4980791866779327,False,True
1,4,0.0001089536660098626,0.0008877053401405988,HOLD,0.0,0.4980791866779327,True,True
1,5,0.0001089536660098626,0.002279058975837245,HOLD,0.0,0.4980791866779327,True,True
1,6,0.0001089536660098626,-0.011063888531570143,HOLD,0.0,0.4980791866779327,False,True
1,7,0.0001089536660098626,-0.002432623951043489,HOLD,0.0,0.4980791866779327,False,True
1,8,0.0001089536660098626,-0.016023084760414363,HOLD,0.0,0.4980791866779327,False,True
1,9,0.0001089536660098626,0.00402990470635789,HOLD,0.0,0.4980791866779327,True,True
1,10,0.0001089536660098626,0.0,HOLD,0.0,0.4980791866779327,False,True
1,11,0.0001089536660098626,-0.005724709883560664,HOLD,0.0,0.4980791866779327,False,True
1,12,0.0001089536660098626,0.0032566953814843203,HOLD,0.0,0.4980791866779327,True,True
1,13,0.0001089536660098626,-0.0007806401645451544,HOLD,0.0,0.4980791866779327,False,True
1,14,0.0001089536660098626,0.01767445867172146,HOLD,0.0,0.4980791866779327,True,True
1,15,0.0001089536660098626,-0.019237569580060843,HOLD,0.0,0.4980791866779327,False,True
1,16,0.0001089536660098626,0.0023437510728845368,HOLD,0.0,0.4980791866779327,True,True
1,17,0.0001089536660098626,0.0009099773133618427,HOLD,0.0,0.4980791866779327,True,True
1,18,0.0001089536660098626,-0.0032537283862463795,HOLD,0.0,0.4980791866779327,False,True
1,19,0.0001089536660098626,-0.0009129443085997835,HOLD,0.0,0.4980791866779327,False,True
1,20,0.0001089536660098626,0.016178441269252275,HOLD,0.0,0.4980791866779327,True,True
1,21,0.0001089536660098626,0.0007700205719283204,HOLD,0.0,0.4980791866779327,True,True
1,22,0.0001089536660098626,0.007158409706378599,HOLD,0.0,0.4980791866779327,True,True
1,23,0.0001089536660098626,0.0016544706287469069,HOLD,0.0,0.4980791866779327,True,True
1,24,0.0001089536660098626,0.0,HOLD,0.0,0.4980791866779327,False,True
1,25,0.0001089536660098626,-0.016022902556542817,HOLD,0.0,0.4980791866779327,False,True
1,26,0.0001089536660098626,0.006440001649488991,HOLD,0.0,0.4980791866779327,True,True
1,27,0.0001089536660098626,0.0,HOLD,0.0,0.4980791866779327,False,True
1,28,0.0001089536660098626,0.0015394486683648623,HOLD,0.0,0.4980791866779327,True,True
1,29,0.0001089536660098626,-0.009531241654729072,HOLD,0.0,0.4980791866779327,False,True
1,30,0.0001089536660098626,-0.006491843105685291,HOLD,0.0,0.4980791866779327,False,True
1,31,0.0001089536660098626,0.006491843105685291,HOLD,0.0,0.4980791866779327,True,True
1,32,0.0001089536660098626,0.011196307681431428,HOLD,0.0,0.4980791866779327,True,True
1,33,0.0001089536660098626,-0.006419331326114275,HOLD,0.0,0.4980791866779327,False,True
1,34,0.0001089536660098626,0.01825077778202555,HOLD,0.0,0.4980791866779327,True,True
1,35,0.0001089536660098626,-0.011063888531570143,HOLD,0.0,0.4980791866779327,False,True
1,36,0.0001089536660098626,-0.0007675579243411335,HOLD,0.0,0.4980791866779327,False,True
1,37,0.0001089536660098626,0.0015345271553419693,HOLD,0.0,0.4980791866779327,True,True
1,38,0.0001089536660098626,-0.0039690212784808665,HOLD,0.0,0.4980791866779327,False,True
1,39,0.0001089536660098626,-0.004757933491964295,HOLD,0.0,0.4980791866779327,False,True
1,40,0.0001089536660098626,-0.008023855654370138,HOLD,0.0,0.4980791866779327,False,True
1,41,0.0001089536660098626,0.0,HOLD,0.0,0.4980791866779327,False,True
1,42,0.0001089536660098626,-0.002471867517643389,HOLD,0.0,0.4980791866779327,False,True
1,43,0.0001089536660098626,0.00804363444256051,HOLD,0.0,0.4980791866779327,True,True
1,44,0.0001089536660098626,-0.001551791336875219,HOLD,0.0,0.4980791866779327,False,True
1,45,0.0001089536660098626,-0.016309318384390536,HOLD,0.0,0.4980791866779327,False,True
1,46,0.0001089536660098626,-0.01484257303792802,HOLD,0.0,0.4980791866779327,False,True
1,47,0.0001089536660098626,0.006653384490736158,HOLD,0.0,0.4980791866779327,True,True
1,48,0.0001089536660098626,-0.0007960727500151421,HOLD,0.0,0.4980791866779327,False,True
1,49,0.0001089536660098626,0.0007960727500151421,HOLD,0.0,0.4980791866779327,True,True
1,50,0.0001089536660098626,-0.0033211588149271165,HOLD,0.0,0.4980791866779327,False,True
1,51,0.0001089536660098626,-0.021792629990851964,HOLD,0.0,0.4980791866779327,False,True
1,52,0.0001089536660098626,0.0058309203107924645,HOLD,0.0,0.4980791866779327,True,True
1,53,0.0001089536660098626,0.027472057042178477,HOLD,0.0,0.4980791866779327,True,True
1,54,0.0001089536660098626,0.017085515059841683,HOLD,0.0,0.4980791866779327,True,True
1,55,0.0001089536660098626,0.006444982350353179,HOLD,0.0,0.4980791866779327,True,True
1,56,0.0001089536660098626,-0.003990993388786279,HOLD,0.0,0.4980791866779327,False,True
1,57,0.0001089536660098626,-0.004136510551780326,HOLD,0.0,0.4980791866779327,False,True
1,58,0.0001089536660098626,0.0009063249147622798,HOLD,0.0,0.4980791866779327,True,True
1,59,0.0001089536660098626,-0.008186648282888065,HOLD,0.0,0.4980791866779327,False,True
1,60,0.0001089536660098626,-0.02043173955081201,HOLD,0.0,0.4980791866779327,False,True
1,61,0.0001089536660098626,-0.01259732552785131,HOLD,0.0,0.4980791866779327,False,True
1,62,0.0001089536660098626,0.0033658732551051784,HOLD,0.0,0.4980791866779327,True,True
1,63,0.0001089536660098626,0.029663191823558144,HOLD,0.0,0.4980791866779327,True,True
1,64,0.0001089536660098626,0.0,HOLD,0.0,0.4980791866779327,False,True
1,65,0.0001089536660098626,0.008186648282888065,HOLD,0.0,0.4980791866779327,True,True
1,66,0.0001089536660098626,-0.0016838291654108772,HOLD,0.0,0.4980791866779327,False,True
1,67,0.0001089536660098626,-0.01462548921897966,HOLD,0.0,0.4980791866779327,False,True
1,68,0.0001089536660098626,0.006555681010949499,HOLD,0.0,0.4980791866779327,True,True
1,69,0.0001089536660098626,0.013757517439769273,HOLD,0.0,0.4980791866779327,True,True
1,70,0.0001089536660098626,-0.006465818465655637,HOLD,0.0,0.4980791866779327,False,True
1,71,0.0001089536660098626,-0.013058425309030675,HOLD,0.0,0.4980791866779327,False,True
